Order Number,Order Date,Order Time,RestID,CustLocationEasting,CustLocationNorthing,,
98139,07/01/2021,17:50,1,523185,187251,,
98142,07/01/2021,18:19,1,520003,186458,,
98141,07/01/2021,18:17,1,525953,182761,,
98138,07/01/2021,13:16,1,525300,187033,,
98147,07/01/2021,21:01,1,523016,182364,,
98143,07/01/2021,18:50,1,524207,186536,,
98140,07/01/2021,18:13,3,546965,262591,,
98145,07/01/2021,19:44,3,542817,262125,,
98136,07/01/2021,12:47,1,525868,185558,,
98135,07/01/2021,12:45,3,547295,262702,,
98137,07/01/2021,13:03,1,520758,187264,,
13948,07/01/2021,18:12,3,544553,260831,,
13947,07/01/2021,16:41,2,399189,286532,,
13952,07/01/2021,20:00,3,544448,259856,,
13951,07/01/2021,19:29,2,407597,288263,,
13949,07/01/2021,18:27,2,407467,286393,,
13950,07/01/2021,19:12,2,407265,279446,,
13946,07/01/2021,13:09,2,402347,289694,,
98163,08/01/2021,20:39,1,523869,183151,,
98156,08/01/2021,18:44,1,520605,183870,,
98155,08/01/2021,18:45,3,546017,263292,,
98154,08/01/2021,18:31,1,519231,187916,,
98161,08/01/2021,19:48,1,521735,187995,,
98165,08/01/2021,21:41,3,540357,258647,,
98157,08/01/2021,18:45,1,521043,182374,,
98164,08/01/2021,21:19,1,521313,182956,,
98162,08/01/2021,20:08,1,523010,185139,,
98160,08/01/2021,19:47,3,540907,266914,,
98159,08/01/2021,19:37,1,524035,184834,,
98158,08/01/2021,19:25,1,518254,185734,,
98153,08/01/2021,18:24,1,525310,187875,,
98151,08/01/2021,17:59,1,518911,184121,,
98150,08/01/2021,17:16,3,546596,266705,,
98152,08/01/2021,18:27,1,520574,187271,,
98149,08/01/2021,15:34,1,519475,187682,,
13972,08/01/2021,20:58,3,543638,260999,,
13970,08/01/2021,20:36,2,397690,289399,,
13969,08/01/2021,19:46,2,409564,284303,,
13968,08/01/2021,19:22,3,547471,258739,,
13961,08/01/2021,18:30,2,398324,273479,,
13959,08/01/2021,17:53,2,409272,280131,,
13971,08/01/2021,20:40,2,403480,282031,,
13966,08/01/2021,19:09,2,404175,289414,,
13965,08/01/2021,19:07,2,403585,288142,,
13963,08/01/2021,18:43,2,403717,275767,,
13962,08/01/2021,18:30,2,410510,275654,,
13960,08/01/2021,17:55,3,539906,264046,,
13957,08/01/2021,17:39,2,404134,290940,,
13974,08/01/2021,22:21,2,406398,291987,,
13967,08/01/2021,19:18,2,406568,285742,,
13964,08/01/2021,18:46,3,547851,263262,,
13958,08/01/2021,17:46,2,412105,277830,,
13956,08/01/2021,17:32,3,546352,258444,,
13955,08/01/2021,17:28,2,410540,282954,,
13973,08/01/2021,21:18,2,410798,288578,,
98181,09/01/2021,19:29,1,523351,183493,,
98180,09/01/2021,19:17,3,542375,259599,,
98176,09/01/2021,18:47,1,518975,186873,,
98175,09/01/2021,18:45,3,541580,267224,,
98171,09/01/2021,18:07,1,520209,183754,,
98170,09/01/2021,17:57,3,546348,264567,,
98169,09/01/2021,17:48,1,523434,182716,,
98166,09/01/2021,17:28,1,522754,183496,,
98178,09/01/2021,18:52,1,520921,186529,,
98177,09/01/2021,18:49,1,518545,182754,,
98174,09/01/2021,18:41,1,523855,186604,,
98168,09/01/2021,17:45,1,525465,185483,,
98183,09/01/2021,20:15,1,519525,183876,,
98172,09/01/2021,18:12,1,524378,183274,,
98186,09/01/2021,22:38,1,522818,184480,,
98185,09/01/2021,21:36,3,545001,267563,,
98184,09/01/2021,20:22,1,519603,184191,,
98182,09/01/2021,20:18,1,526010,187042,,
98179,09/01/2021,19:14,1,522758,187641,,
98167,09/01/2021,17:39,1,522749,188028,,
14020,09/01/2021,20:10,3,540722,259872,,
14018,09/01/2021,20:01,2,412093,285588,,
14009,09/01/2021,19:04,2,398664,284367,,
14005,09/01/2021,18:53,2,408966,288504,,
14002,09/01/2021,18:34,2,410048,273376,,
14001,09/01/2021,18:28,2,396872,280927,,
13997,09/01/2021,18:19,2,399740,281987,,
13995,09/01/2021,18:06,2,407390,289224,,
13993,09/01/2021,18:02,2,394418,273960,,
13991,09/01/2021,17:59,2,397526,291807,,
13989,09/01/2021,17:54,2,402740,277442,,
13986,09/01/2021,17:49,2,406374,276360,,
13985,09/01/2021,17:47,2,394758,274120,,
13983,09/01/2021,17:42,2,396286,287320,,
13982,09/01/2021,17:38,2,401133,290829,,
13981,09/01/2021,17:36,2,405840,284344,,
14023,09/01/2021,20:52,2,400932,273850,,
14014,09/01/2021,19:25,2,397250,290730,,
13996,09/01/2021,18:17,3,546761,268510,,
13994,09/01/2021,18:06,2,412604,282743,,
14024,09/01/2021,20:55,3,544864,258760,,
14019,09/01/2021,20:06,2,411395,284219,,
13992,09/01/2021,18:01,3,548125,258244,,
13987,09/01/2021,17:51,2,410772,278583,,
13984,09/01/2021,17:44,3,544104,255428,,
13980,09/01/2021,17:35,3,546780,255998,,
13978,09/01/2021,17:05,2,394913,278664,,
13977,09/01/2021,17:02,2,412348,291230,,
14022,09/01/2021,20:42,2,406719,284941,,
14021,09/01/2021,20:14,2,394713,279811,,
14017,09/01/2021,19:58,2,412912,284723,,
14016,09/01/2021,19:56,3,545992,260585,,
14015,09/01/2021,19:53,2,401935,283174,,
14010,09/01/2021,19:21,2,406032,279366,,
14008,09/01/2021,19:05,3,544746,266286,,
14007,09/01/2021,18:57,2,405016,278208,,
14004,09/01/2021,18:50,3,543809,267846,,
14003,09/01/2021,18:44,2,408261,282098,,
13999,09/01/2021,18:21,2,410943,285003,,
13998,09/01/2021,18:20,2,407198,275520,,
13988,09/01/2021,17:53,3,548190,265017,,
13979,09/01/2021,17:16,2,409100,277769,,
13976,09/01/2021,16:57,3,540917,261149,,
13975,09/01/2021,16:09,2,396860,283289,,
13990,09/01/2021,17:57,2,407977,285859,,
14013,09/01/2021,19:24,2,411870,282666,,
14012,09/01/2021,19:23,3,544812,260213,,
14011,09/01/2021,19:15,2,413229,279110,,
14000,09/01/2021,18:24,3,545238,262742,,
98189,10/01/2021,19:02,1,522144,187038,,
98188,10/01/2021,17:25,1,519144,187785,,
98190,10/01/2021,22:10,3,542487,267561,,
98187,10/01/2021,11:51,1,521465,186649,,
14031,10/01/2021,18:06,2,412995,283679,,
14030,10/01/2021,18:02,2,411360,288524,,
14034,10/01/2021,19:08,2,402192,274578,,
14035,10/01/2021,19:21,2,408703,280897,,
14040,10/01/2021,21:32,3,539723,260895,,
14039,10/01/2021,20:28,2,413576,288460,,
14038,10/01/2021,20:07,2,405707,288408,,
14037,10/01/2021,19:39,2,407822,288411,,
14032,10/01/2021,18:15,3,546790,263041,,
14029,10/01/2021,17:14,2,410774,274003,,
14028,10/01/2021,16:18,3,545366,263026,,
14027,10/01/2021,13:40,2,396461,276248,,
14036,10/01/2021,19:32,3,543057,260185,,
98193,11/01/2021,22:12,1,523251,182367,,
98192,11/01/2021,21:54,1,524537,182951,,
98194,11/01/2021,22:37,1,524232,182586,,
98191,11/01/2021,19:58,1,522628,184943,,
14046,11/01/2021,18:46,2,412101,284820,,
14043,11/01/2021,17:59,2,412527,291019,,
14047,11/01/2021,20:21,2,395958,288610,,
14044,11/01/2021,18:26,3,539736,257000,,
14042,11/01/2021,17:56,2,410610,283341,,
14048,11/01/2021,20:30,3,541428,261272,,
14045,11/01/2021,18:37,2,413004,290307,,
98198,12/01/2021,19:11,1,525826,182493,,
98197,12/01/2021,17:37,1,519250,187079,,
98199,12/01/2021,19:36,1,524914,185483,,
98195,12/01/2021,16:18,3,547490,256336,,
14057,12/01/2021,20:21,2,398998,290919,,
14055,12/01/2021,20:00,2,404216,279455,,
14053,12/01/2021,18:58,2,404028,274017,,
14050,12/01/2021,18:05,2,399849,289808,,
14056,12/01/2021,20:01,3,546887,255970,,
14054,12/01/2021,19:08,2,411373,278033,,
14052,12/01/2021,18:16,3,546269,258039,,
14049,12/01/2021,17:07,2,406682,291980,,
14051,12/01/2021,18:14,2,401820,278200,,
98202,13/01/2021,19:49,1,523418,182992,,
98200,13/01/2021,18:00,3,540635,266160,,
98203,13/01/2021,20:10,1,520182,184582,,
98201,13/01/2021,18:38,1,519750,185084,,
14066,13/01/2021,20:36,2,404615,285146,,
14061,13/01/2021,18:25,2,396893,279824,,
14059,13/01/2021,17:09,2,404901,287690,,
14062,13/01/2021,18:32,2,403549,281697,,
14068,13/01/2021,20:44,3,544510,259493,,
14065,13/01/2021,19:59,2,401915,283038,,
14063,13/01/2021,19:38,2,401128,275035,,
14064,13/01/2021,19:40,3,546174,258921,,
14060,13/01/2021,18:04,3,541522,265012,,
14058,13/01/2021,15:58,2,406447,274604,,
14067,13/01/2021,20:46,2,399341,283879,,
98213,14/01/2021,19:16,1,524285,185349,,
98210,14/01/2021,18:20,3,546545,258127,,
98211,14/01/2021,18:21,1,523281,187283,,
98205,14/01/2021,16:26,3,543269,258034,,
98209,14/01/2021,18:02,1,523534,187336,,
98208,14/01/2021,17:58,1,521255,185822,,
98207,14/01/2021,17:42,1,522628,183684,,
98206,14/01/2021,17:08,1,519590,185584,,
98212,14/01/2021,19:09,1,524520,182682,,
98204,14/01/2021,13:33,1,522850,185445,,
14071,14/01/2021,18:07,2,394395,274724,,
14073,14/01/2021,18:39,2,397232,280047,,
14072,14/01/2021,18:24,3,545609,256463,,
14074,14/01/2021,20:26,2,405637,275532,,
14070,14/01/2021,17:40,2,399131,279578,,
14069,14/01/2021,17:35,2,408707,278810,,
14075,14/01/2021,22:05,2,399216,275631,,
98230,15/01/2021,19:53,3,546776,256923,,
98227,15/01/2021,18:40,1,522739,185645,,
98226,15/01/2021,18:34,1,524266,182660,,
98225,15/01/2021,18:30,3,540115,262707,,
98222,15/01/2021,18:20,1,521677,184314,,
98218,15/01/2021,17:52,1,524977,185453,,
98229,15/01/2021,19:35,1,524198,182843,,
98217,15/01/2021,17:39,1,523574,183497,,
98232,15/01/2021,20:16,1,525294,186062,,
98235,15/01/2021,22:10,3,542015,266424,,
98224,15/01/2021,18:29,1,520520,188050,,
98233,15/01/2021,20:39,1,520618,182864,,
98231,15/01/2021,20:10,1,518527,183170,,
98228,15/01/2021,18:54,1,524840,183264,,
98223,15/01/2021,18:19,1,522764,185030,,
98220,15/01/2021,18:04,3,541860,259339,,
98219,15/01/2021,17:54,1,521807,185789,,
98234,15/01/2021,20:44,1,518674,185806,,
98216,15/01/2021,02:08,1,520234,183324,,
98215,15/01/2021,02:07,3,541022,261826,,
98214,15/01/2021,02:03,1,518390,186122,,
14087,15/01/2021,19:09,2,402911,290573,,
14086,15/01/2021,18:13,2,403933,278026,,
14082,15/01/2021,17:47,2,402625,288604,,
14080,15/01/2021,17:32,3,542807,257134,,
14079,15/01/2021,17:24,2,400649,289167,,
14097,15/01/2021,20:32,2,396110,273778,,
14092,15/01/2021,19:12,3,547127,261297,,
14077,15/01/2021,16:48,2,401303,274561,,
14094,15/01/2021,19:15,2,398717,287101,,
14093,15/01/2021,19:15,2,403148,279302,,
14085,15/01/2021,18:12,2,409373,276992,,
14078,15/01/2021,17:05,2,398041,285937,,
14099,15/01/2021,21:21,2,405479,291013,,
14098,15/01/2021,21:00,2,396137,289243,,
14096,15/01/2021,20:12,3,546145,265883,,
14090,15/01/2021,19:12,2,413268,273122,,
14089,15/01/2021,19:10,2,413833,285474,,
14088,15/01/2021,19:11,3,542996,263809,,
14084,15/01/2021,18:13,3,546072,256211,,
14081,15/01/2021,17:41,2,400684,283750,,
14076,15/01/2021,16:07,3,546354,262953,,
14091,15/01/2021,19:12,2,395502,275574,,
14095,15/01/2021,20:15,2,408818,276286,,
98254,16/01/2021,22:00,1,525917,183748,,
98250,16/01/2021,20:39,3,547242,264347,,
98249,16/01/2021,20:02,1,525114,183885,,
98247,16/01/2021,18:45,1,521023,187154,,
98245,16/01/2021,18:15,3,547276,268237,,
98243,16/01/2021,18:01,1,519810,187609,,
98242,16/01/2021,17:54,1,523451,184654,,
98240,16/01/2021,17:23,3,542822,257057,,
98237,16/01/2021,12:35,1,519763,184218,,
98241,16/01/2021,17:38,1,520939,183921,,
98253,16/01/2021,21:51,1,522551,185352,,
98251,16/01/2021,20:45,1,524241,187128,,
98246,16/01/2021,18:39,1,525817,187334,,
98244,16/01/2021,18:13,1,523860,186605,,
98239,16/01/2021,17:11,1,520956,184836,,
98252,16/01/2021,21:44,1,523218,186138,,
98248,16/01/2021,19:01,1,520416,185047,,
98238,16/01/2021,13:07,1,520008,187832,,
14139,16/01/2021,20:29,2,413095,279502,,
14138,16/01/2021,19:52,2,403344,287367,,
14136,16/01/2021,19:37,3,539911,259090,,
14132,16/01/2021,19:11,3,541735,259236,,
14131,16/01/2021,19:02,2,400165,286648,,
14130,16/01/2021,18:54,2,409736,284215,,
14107,16/01/2021,17:35,2,402575,286107,,
14106,16/01/2021,17:35,2,407868,282154,,
14105,16/01/2021,17:29,2,407612,290693,,
14137,16/01/2021,19:42,2,411213,285330,,
14134,16/01/2021,19:23,2,403540,282754,,
14126,16/01/2021,18:41,2,398964,277568,,
14124,16/01/2021,18:35,3,546093,266614,,
14121,16/01/2021,18:28,2,394548,287359,,
14122,16/01/2021,18:29,2,411321,289279,,
14120,16/01/2021,18:25,3,541406,256216,,
14110,16/01/2021,17:45,2,400354,275435,,
14128,16/01/2021,18:48,3,544185,266244,,
14123,16/01/2021,18:34,2,412500,289318,,
14119,16/01/2021,18:23,2,397882,291445,,
14115,16/01/2021,18:11,2,400260,281960,,
14114,16/01/2021,18:01,2,411657,285967,,
14109,16/01/2021,17:42,2,413845,279048,,
14143,16/01/2021,20:37,2,396791,291610,,
14141,16/01/2021,20:33,2,412526,278194,,
14140,16/01/2021,20:30,3,548043,266457,,
14135,16/01/2021,19:24,2,412127,283681,,
14129,16/01/2021,18:50,2,409915,286387,,
14127,16/01/2021,18:44,2,407151,286303,,
14118,16/01/2021,18:22,2,396453,292056,,
14117,16/01/2021,18:18,2,409168,287538,,
14116,16/01/2021,18:18,3,539846,265328,,
14112,16/01/2021,17:49,3,542270,258829,,
14108,16/01/2021,17:38,3,545889,261534,,
14104,16/01/2021,17:23,3,544253,267102,,
14103,16/01/2021,17:21,2,401526,279564,,
14102,16/01/2021,16:58,2,398397,286412,,
14101,16/01/2021,12:44,2,405584,273942,,
14133,16/01/2021,19:21,2,412983,276947,,
14142,16/01/2021,20:34,2,400106,287087,,
14111,16/01/2021,17:46,2,401860,291563,,
98268,17/01/2021,19:11,1,521926,183538,,
98266,17/01/2021,18:52,1,522704,187140,,
98264,17/01/2021,18:13,1,523312,187004,,
98261,17/01/2021,18:08,1,519630,186173,,
98259,17/01/2021,17:48,1,522368,187800,,
98270,17/01/2021,19:34,3,544474,263402,,
98263,17/01/2021,18:08,1,518161,186368,,
98262,17/01/2021,18:05,1,524086,184008,,
98260,17/01/2021,17:49,3,546101,265569,,
98258,17/01/2021,17:08,1,525640,185105,,
98269,17/01/2021,19:24,1,522639,183366,,
98267,17/01/2021,18:57,1,522305,185296,,
98265,17/01/2021,18:29,3,544629,256027,,
98256,17/01/2021,13:31,1,522010,185639,,
14179,17/01/2021,20:39,2,405020,281672,,
14169,17/01/2021,18:17,2,403118,291583,,
14166,17/01/2021,17:34,2,404330,285504,,
14144,17/01/2021,12:33,3,544332,267998,,
14165,17/01/2021,17:18,2,401282,277668,,
14163,17/01/2021,16:25,2,401249,277093,,
14162,17/01/2021,16:19,2,399892,274220,,
14146,17/01/2021,12:36,2,405832,282448,,
14175,17/01/2021,19:39,2,403419,278540,,
14168,17/01/2021,17:53,3,545569,257874,,
14180,17/01/2021,20:53,3,545191,267988,,
14172,17/01/2021,18:46,3,543860,255627,,
14167,17/01/2021,17:52,2,399679,286320,,
14148,17/01/2021,13:14,3,547844,262479,,
14178,17/01/2021,20:39,2,406283,282659,,
14174,17/01/2021,19:07,2,398025,281707,,
14173,17/01/2021,19:04,2,409043,280820,,
14171,17/01/2021,18:27,2,397434,286340,,
14159,17/01/2021,15:59,2,410833,283374,,
14157,17/01/2021,15:31,2,398810,274575,,
14147,17/01/2021,12:38,2,412501,282172,,
14156,17/01/2021,14:45,3,546395,259773,,
14181,17/01/2021,22:23,2,412715,280946,,
14164,17/01/2021,17:06,3,546163,257669,,
14154,17/01/2021,14:34,2,412648,283908,,
98275,18/01/2021,19:01,3,540743,258714,,
98276,18/01/2021,20:36,1,524734,184517,,
98273,18/01/2021,18:39,1,523028,185797,,
98274,18/01/2021,18:49,1,525965,187843,,
98272,18/01/2021,16:49,1,521898,184211,,
14189,18/01/2021,19:01,2,398659,274184,,
14188,18/01/2021,18:28,3,540436,265450,,
14187,18/01/2021,18:17,2,401956,288005,,
14185,18/01/2021,17:48,2,405159,284872,,
14184,18/01/2021,17:45,3,545208,255555,,
14186,18/01/2021,17:57,2,397749,283623,,
14182,18/01/2021,12:37,2,412870,278327,,
14192,18/01/2021,20:43,3,545630,261356,,
14190,18/01/2021,19:22,2,411640,284252,,
14191,18/01/2021,20:27,2,402189,279722,,
14183,18/01/2021,13:04,2,409900,291605,,
98278,19/01/2021,19:03,1,521574,186628,,
98281,19/01/2021,21:57,1,521242,184491,,
98280,19/01/2021,21:12,3,541551,259680,,
98279,19/01/2021,20:40,1,524308,185380,,
98277,19/01/2021,18:45,1,520115,186947,,
14194,19/01/2021,17:47,2,408561,285362,,
14198,19/01/2021,19:43,2,396660,281528,,
14197,19/01/2021,19:31,2,408696,279639,,
14196,19/01/2021,18:45,3,542520,255631,,
14195,19/01/2021,18:36,2,408527,290727,,
14193,19/01/2021,17:26,2,407150,280715,,
14199,19/01/2021,20:46,2,410235,282159,,
98290,20/01/2021,22:45,3,545998,260188,,
98282,20/01/2021,17:37,1,519429,183831,,
98285,20/01/2021,18:15,3,543824,264313,,
98286,20/01/2021,18:23,1,524548,186069,,
98289,20/01/2021,21:58,1,518512,183025,,
98288,20/01/2021,19:16,1,518214,184965,,
98287,20/01/2021,18:29,1,518400,185324,,
98284,20/01/2021,17:53,1,518732,183696,,
98283,20/01/2021,17:39,1,524003,184129,,
14202,20/01/2021,17:31,2,397587,286106,,
14201,20/01/2021,17:21,2,408704,276997,,
14214,20/01/2021,21:13,2,403437,284039,,
14212,20/01/2021,20:41,3,542594,261006,,
14205,20/01/2021,18:46,2,404017,282346,,
14204,20/01/2021,17:38,3,541768,261973,,
14200,20/01/2021,11:58,3,541597,261722,,
14213,20/01/2021,20:53,2,407949,282341,,
14209,20/01/2021,19:58,2,408158,281559,,
14208,20/01/2021,19:50,3,542642,264086,,
14207,20/01/2021,19:50,2,400242,283984,,
14206,20/01/2021,19:37,2,408064,279150,,
14210,20/01/2021,20:13,2,403547,282631,,
14211,20/01/2021,20:21,2,401290,278752,,
98294,21/01/2021,19:01,1,522891,185987,,
98295,21/01/2021,19:51,3,548124,256058,,
98291,21/01/2021,17:54,1,518232,186789,,
98292,21/01/2021,18:28,1,519987,187291,,
98293,21/01/2021,18:52,1,518353,186771,,
98297,21/01/2021,21:27,1,525093,183812,,
98296,21/01/2021,21:24,1,524460,187757,,
14224,21/01/2021,21:24,3,546463,256416,,
14223,21/01/2021,20:26,2,400587,280875,,
14222,21/01/2021,19:38,2,407175,290130,,
14216,21/01/2021,17:08,3,542873,266855,,
14221,21/01/2021,19:07,2,403457,282216,,
14220,21/01/2021,18:20,3,539584,266576,,
14217,21/01/2021,18:00,2,412872,274531,,
14218,21/01/2021,18:03,2,408420,275008,,
14219,21/01/2021,18:07,2,410257,282222,,
14225,21/01/2021,22:28,2,403946,286703,,
14215,21/01/2021,12:59,2,402744,291429,,
98314,22/01/2021,19:25,1,521330,187007,,
98313,22/01/2021,19:19,1,518685,184277,,
98311,22/01/2021,19:03,1,525418,187247,,
98310,22/01/2021,18:48,3,542080,266382,,
98304,22/01/2021,17:51,1,521191,183860,,
98315,22/01/2021,20:12,3,544980,256926,,
98316,22/01/2021,20:38,1,522345,183642,,
98309,22/01/2021,18:44,1,520792,185737,,
98308,22/01/2021,18:26,1,524486,183764,,
98307,22/01/2021,18:18,1,523700,186796,,
98306,22/01/2021,18:14,1,524934,185506,,
98303,22/01/2021,17:51,1,524815,182617,,
98299,22/01/2021,16:52,1,525500,186812,,
98298,22/01/2021,13:25,1,525965,185334,,
98312,22/01/2021,19:06,1,524816,186561,,
98305,22/01/2021,17:56,3,540981,266988,,
98302,22/01/2021,17:48,1,523892,182865,,
98301,22/01/2021,17:20,1,525998,186189,,
98300,22/01/2021,17:20,3,539655,256852,,
98317,22/01/2021,21:15,1,522491,186247,,
14240,22/01/2021,19:24,3,543340,258403,,
14235,22/01/2021,18:07,2,394490,283942,,
14233,22/01/2021,17:55,2,400965,274250,,
14232,22/01/2021,17:54,3,543988,255532,,
14231,22/01/2021,19:03,2,407025,286706,,
14230,22/01/2021,17:43,2,405016,291380,,
14229,22/01/2021,17:32,2,402924,281659,,
14227,22/01/2021,16:26,2,405137,291563,,
14242,22/01/2021,19:29,2,413818,281637,,
14250,22/01/2021,20:42,2,405606,282022,,
14245,22/01/2021,19:44,2,413199,283990,,
14237,22/01/2021,18:18,2,402685,289218,,
14253,22/01/2021,21:42,2,397252,281739,,
14248,22/01/2021,20:08,3,541799,263254,,
14246,22/01/2021,19:51,2,404747,289113,,
14243,22/01/2021,19:29,2,405168,275098,,
14238,22/01/2021,18:50,2,394941,279461,,
14236,22/01/2021,18:10,3,548207,263289,,
14255,22/01/2021,22:34,2,403677,273835,,
14254,22/01/2021,22:32,2,411982,279507,,
14251,22/01/2021,21:05,2,412351,278076,,
14249,22/01/2021,20:14,2,400986,283180,,
14247,22/01/2021,19:57,2,404499,276609,,
14244,22/01/2021,19:34,3,543505,260075,,
14241,22/01/2021,19:28,2,410816,278092,,
14239,22/01/2021,19:04,2,394985,287451,,
14226,22/01/2021,15:58,2,409344,281930,,
14234,22/01/2021,18:03,2,396907,274600,,
14228,22/01/2021,16:44,3,542906,261227,,
14252,22/01/2021,21:31,3,546939,267471,,
98332,23/01/2021,19:40,1,519217,186599,,
98327,23/01/2021,18:36,1,521668,182557,,
98323,23/01/2021,17:51,1,525956,184177,,
98322,23/01/2021,17:43,1,526026,183697,,
98321,23/01/2021,17:36,1,518287,187186,,
98319,23/01/2021,14:53,1,525865,182432,,
98330,23/01/2021,18:48,3,545695,260937,,
98326,23/01/2021,18:37,1,524381,183149,,
98325,23/01/2021,18:24,3,547492,267990,,
98320,23/01/2021,17:29,3,546330,259374,,
98335,23/01/2021,20:57,3,540647,257716,,
98334,23/01/2021,20:38,1,522282,183712,,
98329,23/01/2021,18:46,1,519567,185530,,
98328,23/01/2021,18:39,1,524196,187571,,
98336,23/01/2021,21:13,1,519942,182880,,
98333,23/01/2021,19:52,1,524275,184247,,
98324,23/01/2021,18:20,1,520253,187915,,
98318,23/01/2021,13:26,1,522509,187756,,
98331,23/01/2021,19:30,1,525481,184295,,
14286,23/01/2021,20:29,2,400485,283453,,
14274,23/01/2021,19:07,2,408499,281501,,
14268,23/01/2021,18:37,3,540802,265728,,
14267,23/01/2021,18:36,2,402967,275670,,
14265,23/01/2021,18:31,2,397640,277775,,
14264,23/01/2021,18:30,3,547619,257706,,
14262,23/01/2021,18:10,2,410079,291021,,
14260,23/01/2021,17:27,3,548105,258028,,
14258,23/01/2021,16:29,2,399148,290151,,
14277,23/01/2021,19:20,2,399287,291397,,
14271,23/01/2021,18:50,2,405402,274867,,
14280,23/01/2021,19:31,3,548364,260299,,
14266,23/01/2021,18:33,2,407879,278388,,
14263,23/01/2021,18:30,2,394760,279618,,
